compound,AreaShape_Area,AreaShape_Perimeter,AreaShape_Eccentricity,AreaShape_Solidity,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxis,AreaShape_MinorAxis,AreaShape_AspectRatio,Intensity_Nuc_Mean_DNA,Intensity_Nuc_Std_DNA,Intensity_Nuc_P95_DNA,Intensity_Cyto_Mean_DNA,Intensity_Cyto_Std_DNA,Intensity_NucCytoRatio_DNA,Intensity_IntegratedNuc_DNA,Texture_LapRMS_Nuc_DNA,Texture_LapRMS_Cyto_DNA,Texture_CV_Cyto_DNA,Intensity_Nuc_Mean_RNA,Intensity_Nuc_Std_RNA,Intensity_Nuc_P95_RNA,Intensity_Cyto_Mean_RNA,Intensity_Cyto_Std_RNA,Intensity_NucCytoRatio_RNA,Intensity_IntegratedNuc_RNA,Texture_LapRMS_Nuc_RNA,Texture_LapRMS_Cyto_RNA,Texture_CV_Cyto_RNA,Intensity_Nuc_Mean_ER,Intensity_Nuc_Std_ER,Intensity_Nuc_P95_ER,Intensity_Cyto_Mean_ER,Intensity_Cyto_Std_ER,Intensity_NucCytoRatio_ER,Intensity_IntegratedNuc_ER,Texture_LapRMS_Nuc_ER,Texture_LapRMS_Cyto_ER,Texture_CV_Cyto_ER,Intensity_Nuc_Mean_AGP,Intensity_Nuc_Std_AGP,Intensity_Nuc_P95_AGP,Intensity_Cyto_Mean_AGP,Intensity_Cyto_Std_AGP,Intensity_NucCytoRatio_AGP,Intensity_IntegratedNuc_AGP,Texture_LapRMS_Nuc_AGP,Texture_LapRMS_Cyto_AGP,Texture_CV_Cyto_AGP,Intensity_Nuc_Mean_Mito,Intensity_Nuc_Std_Mito,Intensity_Nuc_P95_Mito,Intensity_Cyto_Mean_Mito,Intensity_Cyto_Std_Mito,Intensity_NucCytoRatio_Mito,Intensity_IntegratedNuc_Mito,Texture_LapRMS_Nuc_Mito,Texture_LapRMS_Cyto_Mito,Texture_CV_Cyto_Mito
AMG900,1398.0,152.8528137423857,0.48720124945360427,0.9307589880159787,0.6078260869565217,0.7519174435191774,47.096466584935534,41.12886031846149,1.1450953471666068,15911.004,6028.466,27018.999999999996,1252.5709,1083.7507,12.702677,22243584.0,0.034617211669683456,0.012121941894292831,0.865221,20752.096,5346.7036,31039.199999999986,8715.1045,6454.92,2.3811643,29011430.0,0.01449462678283453,0.009800202213227749,0.74065894,10767.55,4020.3538,19079.94999999999,4092.9287,3791.891,2.630769,15053034.0,0.01591448299586773,0.010369538329541683,0.92644936,7848.7153,2720.8018,13076.05,2941.3308,1785.48,2.6684232,10972504.0,0.02118462137877941,0.011690860614180565,0.60703135,1610.6573,328.65952,2270.45,785.9533,412.9448,2.049304,2251699.0,0.011993592604994774,0.009204001165926456,0.52540624
AMG900,1429.0,147.88225099390857,0.7897505690191668,0.9668470906630582,0.737358101135191,0.8211263476667294,54.785361131752495,33.606880204080134,1.630182891094459,8762.384,1344.3414,11074.8,1486.7664,1622.8746,5.8935847,12521446.0,0.013706492260098457,0.010580810718238354,1.0915465,8451.385,1826.4114,11982.199999999999,7345.935,3404.6106,1.1504846,12077029.0,0.008972609415650368,0.006498765200376511,0.46346864,3968.9531,826.0512,5327.6,4226.7446,2152.201,0.9390094,5671634.0,0.00906826090067625,0.01226531621068716,0.5091864,4886.8613,566.1576,5813.5999999999985,3261.559,1703.5734,1.4983207,6983325.0,0.00908922404050827,0.020879032090306282,0.5223187,825.0364,85.638596,982.5999999999999,684.4346,198.45865,1.2054276,1178977.0,0.005379052367061377,0.007616326678544283,0.28996
AMG900,735.0,106.5685424949238,0.7574386358575449,0.941101152368758,0.6730769230769231,0.8132782369701388,38.26643153514281,24.98439646465693,1.5316132046365307,12979.242,4098.777,21101.99999999999,1285.0769,1107.684,10.099973,9539743.0,0.0305863656103611,0.012590481899678707,0.8619593,16350.664,6257.3887,28062.399999999994,8814.848,6455.0566,1.8549004,12017738.0,0.014351991936564445,0.009605692699551582,0.7322936,8064.9277,3751.9421,15599.699999999997,4277.213,3916.6106,1.8855568,5927722.0,0.016489854082465172,0.010460966266691685,0.9156922,5853.265,1458.2964,8436.4,3058.9277,1757.1047,1.9135022,4302150.0,0.016018183901906013,0.011779080145061016,0.57441854,1284.0748,353.17487,1940.3,781.34326,424.71588,1.6434196,943795.0,0.010636524297297001,0.00932107400149107,0.5435714
AMG900,1751.0,166.36753236814712,0.7425417551085797,0.9500813890396094,0.7419491525423729,0.7949848640154507,58.451478667873594,39.15078740546832,1.4929834759775351,12984.931,3751.4739,19369.0,1155.5552,1290.358,11.236963,22736614.0,0.02846100553870201,0.010425981134176254,1.1166563,11081.287,3115.0156,16569.0,5578.414,4179.3794,1.9864583,19403334.0,0.013655759394168854,0.006238732486963272,0.74920565,5292.08,1780.9514,8285.0,3165.086,3169.1685,1.6720178,9266432.0,0.014243265613913536,0.010744000785052776,1.0012898,6288.6445,2090.509,10853.0,2284.6853,1222.1163,2.752521,11011417.0,0.024103889241814613,0.009605211205780506,0.5349167,910.3255,213.82863,1278.0,544.09247,287.36908,1.6731081,1593980.0,0.009853427298367023,0.006762497127056122,0.5281622
AMG900,1333.0,149.43860018001263,0.8774367988821477,0.9680464778503994,0.605909090909091,0.7500918243211774,59.631666376065276,28.60484879058782,2.0846698688261047,10268.061,1733.2731,12847.0,1121.0286,1435.5991,9.159499,13687325.0,0.014569745399057865,0.008839879184961319,1.2806089,8120.2544,1263.2819,10648.8,5547.247,4279.4106,1.463835,10824299.0,0.008283975534141064,0.008303031325340271,0.77144766,3882.6091,772.51874,5187.599999999995,3353.7112,2867.2322,1.1577053,5175518.0,0.008372041396796703,0.012619497254490852,0.8549431,4745.396,693.4215,5974.199999999993,2807.6387,2334.7234,1.6901733,6325613.0,0.013089085929095745,0.02060641348361969,0.8315612,729.75995,83.734726,874.3999999999999,546.93896,290.82214,1.3342621,972770.0,0.006910994648933411,0.009183480404317379,0.5317269
AMG900,1040.0,129.98275605729688,0.8384815745865379,0.9620721554116559,0.6914893617021277,0.7735203094258779,49.88633283040421,27.184556794163154,1.8350982584757605,10336.954,1948.8309,13144.15,1036.6486,1399.1522,9.971513,10750432.0,0.015725117176771164,0.006218270864337683,1.349688,8974.122,2201.9514,12953.5,5027.3765,3773.7905,1.7850507,9333087.0,0.010592851787805557,0.004981759004294872,0.7506481,4213.471,1374.1196,6510.799999999999,3037.3389,2723.3794,1.3872246,4382010.0,0.012069621123373508,0.008417305536568165,0.8966334,5443.5444,1921.5496,8765.15,2261.3503,1858.6508,2.4072096,5661286.0,0.021795472130179405,0.013997315429151058,0.82192075,649.42786,136.43358,889.0999999999999,524.79755,951.6647,1.2374827,675405.0,0.007817686535418034,0.01981225237250328,1.813394
AMG900,2195.0,193.58073580374358,0.8419923610526342,0.9461206896551724,0.6681887366818874,0.7360716922766332,72.70358173033527,39.22281513662176,1.8536043748285935,11143.2,2658.211,15765.3,1468.77,1536.6346,7.586756,24459324.0,0.019832802936434746,0.008314013481140137,1.046205,11488.73,2786.8643,16563.6,7035.863,4173.6313,1.6328815,25217764.0,0.012657512910664082,0.007029228378087282,0.59319395,5293.426,1515.2266,7962.9,3794.4272,2649.8186,1.3950527,11619070.0,0.010026678442955017,0.010534933768212795,0.6983448,5926.934,1522.5308,8621.899999999996,2644.9202,1816.9823,2.2408745,13009620.0,0.01500367559492588,0.014802097342908382,0.6869706,688.7672,132.64136,904.5999999999995,521.2691,245.78694,1.3213276,1511844.0,0.006400490179657936,0.006477920338511467,0.47151643
AMG900,1513.0,149.92388155425118,0.5995072735989849,0.9551767676767676,0.6578260869565218,0.8458768839382128,49.72379289408596,39.79739770087574,1.2494232227900617,10024.741,2146.1213,13618.8,1438.9207,1677.807,6.966848,15167434.0,0.01236884854733944,0.007056126371026039,1.1660178,9075.823,1505.6216,11703.599999999993,6482.3613,3551.1448,1.4000798,13731721.0,0.007478604093194008,0.004998347256332636,0.5478165,4558.6504,1008.6201,6337.999999999999,3852.8994,2499.3372,1.183174,6897238.0,0.010141977109014988,0.008777590468525887,0.64869,4940.277,1360.1477,7439.999999999996,2714.0203,1663.492,1.8202801,7474639.0,0.018114428967237473,0.014431663788855076,0.6129254,646.8949,111.60193,847.7999999999997,479.413,211.52731,1.3493478,978752.0,0.005563199985772371,0.0057656727731227875,0.44122148
AMG900,803.0,126.81118318204308,0.9062655832099976,0.8833883388338833,0.5418353576248313,0.6274950438865335,50.92168447972335,21.52504191731433,2.365695020494382,7657.289,899.3511,9395.6,2283.441,2059.1875,3.3533993,6148803.0,0.0102150309830904,0.008498107083141804,0.90179145,7295.791,2132.887,11339.8,5121.4165,2367.7197,1.4245651,5858520.0,0.0087896091863513,0.006352915428578854,0.46231735,3529.579,1119.6123,5850.5,3130.6626,1652.9264,1.1274223,2834252.0,0.008078133687376976,0.009986478835344315,0.52797973,4254.279,2031.1758,8791.499999999998,2753.5823,1990.4176,1.5449979,3416186.0,0.022335482761263847,0.017742641270160675,0.7228466,564.76337,117.82411,767.0,399.1659,168.4919,1.4148588,453505.0,0.005652934778481722,0.00723566859960556,0.42210996
AMG900,1903.0,181.78174593052023,0.8621394606157361,0.9434804164600893,0.724400456794823,0.7236825683154778,69.61734617288147,35.27309371469945,1.9736671451608354,10649.654,2802.2698,15763.699999999999,1385.0098,1597.7638,7.6892266,20266292.0,0.017626428976655006,0.008996247313916683,1.1536119,9984.578,2318.496,14390.499999999998,5629.3145,3359.2434,1.7736757,19000652.0,0.009579572826623917,0.006824604235589504,0.59674114,4761.4873,1362.1622,7569.299999999997,2878.9417,2312.6707,1.6539019,9061110.0,0.00916791707277298,0.010889910161495209,0.80330586,5355.377,1588.1051,8608.8,2555.5066,1661.237,2.0956225,10191282.0,0.017700891941785812,0.01332764234393835,0.6500617,661.44196,141.71825,926.0,388.00055,198.31442,1.7047449,1258724.0,0.005859361495822668,0.005962898023426533,0.51111895
AMG900,379.0,82.18376618407356,0.792611216161718,0.8773148148148148,0.5848765432098766,0.705142668688975,29.497412142169193,17.98537938907174,1.6400772818888874,6674.9316,441.3226,7568.4,3236.9233,2172.75,2.0621223,2529799.0,0.006844997406005859,0.00846159178763628,0.67123926,6370.483,1048.8517,8854.8,5926.3867,1320.2965,1.0749354,2414413.0,0.007455820683389902,0.00639805244281888,0.22278272,2938.6147,317.67615,3479.2999999999997,3415.9543,1154.6708,0.86026174,1113735.0,0.003924014046788216,0.009569021873176098,0.3380229,3360.7388,177.14616,3697.1,2812.3167,952.0183,1.1950072,1273720.0,0.0032947531435638666,0.010833165608346462,0.33851746,451.63324,52.859898,549.0999999999999,420.51257,78.21147,1.0740066,171169.0,0.004257950931787491,0.0054514165967702866,0.18599081
AMG900,523.0,98.32590180780451,0.8706697092026227,0.9017241379310345,0.5493697478991597,0.6797914160799178,38.23702774308297,18.80757533925207,2.0330652438371972,7807.8125,1160.7705,9874.5,3367.517,1923.5533,2.3185666,4083486.0,0.010892301797866821,0.00655615609139204,0.5712082,8314.186,2251.303,12611.3,5873.142,2781.5747,1.4156282,4348319.0,0.007278106641024351,0.006058272439986467,0.4736093,4125.8584,1515.7687,7437.5999999999985,3301.9707,1940.0178,1.249514,2157824.0,0.010972297750413418,0.010199314914643764,0.5875333,5729.004,2273.1401,10512.3,3450.0444,2131.0981,1.6605594,2996269.0,0.02898847684264183,0.016515979543328285,0.61770165,504.16635,140.38376,777.6999999999999,304.2542,181.66833,1.6570563,263679.0,0.006653887685388327,0.005326774436980486,0.5970939
AMG900,2140.0,193.6812408671319,0.7772922740976974,0.9332751853467074,0.6948051948051948,0.7168833927088251,67.08815558568428,42.20781986669619,1.5894721830591338,9349.133,1594.2744,12046.3,1613.3735,1728.4335,5.7947726,20007144.0,0.014228752814233303,0.008283116854727268,1.0713164,9189.931,2113.0698,12797.55,6878.154,2817.5044,1.3361043,19666452.0,0.00821866188198328,0.005173384677618742,0.4096309,4380.106,1236.133,6534.699999999999,3649.176,1954.5371,1.2003,9373427.0,0.008774732239544392,0.008184256963431835,0.53561056,4307.376,1187.6753,6808.699999999999,2213.1584,1246.208,1.9462574,9217785.0,0.013187098316848278,0.011811932548880577,0.56309026,469.24252,97.06324,640.0,338.6275,166.93471,1.3857188,1004179.0,0.004977771546691656,0.005124295130372047,0.49297446
AMG900,696.0,97.25483399593904,0.6046503560526456,0.9707112970711297,0.7741935483870968,0.924691168581644,33.42693436877522,26.62425309250696,1.255506933945981,17702.799,10046.446,37029.0,933.284,1412.3577,18.968287,12321148.0,0.03137950226664543,0.007096096873283386,1.5133203,28671.65,8248.679,39567.25,6693.911,8786.87,4.283243,19955468.0,0.02301141247153282,0.013922448270022869,1.312666,12292.704,2704.4805,15878.0,3223.191,3903.6067,3.8138306,8555722.0,0.014193416573107243,0.009357035160064697,1.2111001,11919.809,3178.4595,15976.75,3644.8022,3990.3596,3.270358,8296187.0,0.030158281326293945,0.017449814826250076,1.0948082,3829.0662,1061.1154,5340.5,901.3363,1109.0981,4.2482104,2665030.0,0.01983112469315529,0.01944741979241371,1.2305043
DMSO,482.0,100.66904755831213,0.8377268497776994,0.8876611418047882,0.6375661375661376,0.5976748522027228,34.20855922838415,18.680934477023484,1.831201713728978,5108.3193,437.4007,5841.5,1284.6451,1630.2524,3.976444,2462210.0,0.01203957200050354,0.01129257120192051,1.2690294,5106.5996,943.59863,7125.099999999999,3272.4165,1997.2166,1.5604981,2461381.0,0.015664469450712204,0.009671145118772984,0.61031854,2158.3735,284.56302,2677.3999999999996,1772.676,1296.363,1.2175792,1040336.0,0.006087270099669695,0.012816878966987133,0.73130286,2896.7053,380.16455,3593.6,1531.7194,992.5715,1.8911463,1396212.0,0.011612067930400372,0.014650634489953518,0.6480113,289.83194,59.461296,401.0,171.1083,221.73346,1.6938508,139699.0,0.006260832771658897,0.011936324648559093,1.2958661
DMSO,850.0,111.39696961966997,0.7578869707281011,0.9703196347031964,0.6961506961506961,0.8607599196523623,40.92499577899013,26.69888948492791,1.5328351316669242,6037.9517,671.863,7226.2,839.559,1194.9043,7.191813,5132259.0,0.016787000000476837,0.013253781013190746,1.4232523,5777.153,1088.7152,7915.549999999999,4212.6245,2329.6365,1.3713905,4910580.0,0.01597386784851551,0.014184268191456795,0.5530131,2734.8352,414.4577,3498.1499999999996,2182.058,1438.5636,1.2533283,2324610.0,0.00910809263586998,0.013228258118033409,0.65926915,3190.2354,603.8686,4318.4,1748.338,859.86957,1.8247246,2711700.0,0.013008487410843372,0.013791728764772415,0.4918211,509.78705,77.96278,644.55,427.00085,217.9499,1.1938783,433319.0,0.006495428271591663,0.01187495980411768,0.5104203
DMSO,962.0,117.74011537017762,0.760535171745603,0.9746707193515705,0.7808441558441559,0.8720392284686178,43.481805820891196,28.23259463365235,1.5401278694046163,6576.2256,971.67456,8396.9,668.1284,1080.0162,9.842757,6326329.0,0.020390233024954796,0.011164355091750622,1.61648,5721.6143,1381.0093,8612.199999999997,4286.8843,2056.4297,1.334679,5504193.0,0.016695700585842133,0.011321929283440113,0.47970262,2569.6912,496.6936,3581.4499999999994,2488.7573,1573.4935,1.0325198,2472043.0,0.01126867812126875,0.01473541185259819,0.63224065,2687.0208,472.2019,3759.199999999999,1368.8805,671.3085,1.9629331,2584914.0,0.01056118868291378,0.011809713207185268,0.49040693,496.02704,117.03881,669.9499999999999,483.72723,469.9547,1.0254271,477178.0,0.01190270483493805,0.027116741985082626,0.97152835
DMSO,535.0,86.76955262170047,0.6778516449237344,0.963963963963964,0.7753623188405797,0.8929536761179274,30.62010369725727,22.511860827595587,1.360176483488313,10651.499,3710.0789,16818.299999999996,849.7522,743.1077,12.53483,5698552.0,0.048716410994529724,0.01496883761137724,0.8744993,16084.118,2467.468,20646.899999999994,7190.931,4872.0107,2.2367227,8605003.0,0.022262025624513626,0.018904566764831543,0.6775215,8100.1177,1617.5083,11320.2,3411.5442,2435.5469,2.374326,4333563.0,0.02414926141500473,0.01613069511950016,0.7139133,7602.7964,2491.3435,12920.09999999999,3121.93,1747.5331,2.4352872,4067496.0,0.024346759542822838,0.01622231863439083,0.5597605,1984.6038,502.75208,3003.3,915.9971,591.8684,2.166605,1061763.0,0.027841726318001747,0.017947452142834663,0.6461466
DMSO,842.0,113.01219330881976,0.8238675572840853,0.9633867276887872,0.8019047619047619,0.828459625502428,43.63734360619347,24.73287676446204,1.7643456530254786,6746.47,689.3443,7882.849999999999,1110.9857,1516.5596,6.0725083,5680528.0,0.02384844422340393,0.015180994756519794,1.3650577,5903.8906,1190.1084,8642.8,4592.2373,2103.3071,1.285624,4971076.0,0.0164018627256155,0.014522372744977474,0.4580136,2640.4775,360.9261,3352.4499999999994,2246.8267,1380.2133,1.1752031,2223282.0,0.008805842138826847,0.012225212529301643,0.61429447,3718.2861,284.4622,4180.799999999999,2290.0845,1051.7988,1.6236459,3130797.0,0.008897076360881329,0.012562788091599941,0.45928386,634.76245,71.60386,755.0,523.6741,207.69568,1.2121327,534470.0,0.0073388065211474895,0.011590184643864632,0.3966125
DMSO,879.0,117.1543289325507,0.8317261221772071,0.9596069868995634,0.6915814319433516,0.804789048075054,45.227118313690774,25.109469551088488,1.8011976804874474,5950.2266,700.8264,7298.2,763.6084,1113.0233,7.7922487,5230249.0,0.016091911122202873,0.011218549683690071,1.4575839,5745.422,1294.7427,8585.899999999998,3922.436,2217.9856,1.4647586,5050226.0,0.01775701530277729,0.01319260336458683,0.5654613,2743.793,448.2459,3624.2,2096.2349,1372.0974,1.3089149,2411794.0,0.008570590056478977,0.011704506352543831,0.6545533,3521.7395,619.9926,5023.699999999997,1930.8744,1148.4921,1.8239092,3095609.0,0.011655429378151894,0.01709566079080105,0.5948041,629.2855,104.298325,773.0,491.23846,292.81866,1.2810184,553142.0,0.011670754291117191,0.014487035572528839,0.5960825
DMSO,753.0,104.66904755831213,0.7689837648633907,0.9629156010230179,0.7621457489878543,0.8637106915989505,38.81897270783066,24.815738994047685,1.5642884024989865,6761.7954,978.27527,8574.199999999999,852.5528,922.2379,7.9312334,5091632.0,0.02256866917014122,0.012804209254682064,1.081737,5370.9736,1036.6031,7585.799999999999,5062.044,1878.3597,1.0610286,4044343.0,0.01580447517335415,0.015051844529807568,0.37106746,2470.3093,261.0834,2892.2,2554.3022,1564.1151,0.9671171,1860143.0,0.006928835064172745,0.017272012308239937,0.61234534,3532.9907,233.58588,3887.4,2244.777,913.2453,1.5738715,2660342.0,0.0068421876057982445,0.01253462489694357,0.40683118,663.4648,78.84695,795.4,684.9749,301.04474,0.9685972,499589.0,0.007686573080718517,0.015902046114206314,0.43949747
DMSO,998.0,118.32590180780451,0.7292784259733947,0.9803536345776032,0.8003207698476343,0.8957375058578193,43.29885497651073,29.625815007059316,1.4615245172560947,7118.545,938.5732,8680.599999999999,607.65814,1028.3091,11.71472,7104308.0,0.02284839376807213,0.011398658156394958,1.6922493,5824.7305,1161.634,8254.599999999999,3805.1765,2122.7058,1.5307386,5813081.0,0.017855623736977577,0.011998760513961315,0.55784684,2594.481,372.92493,3316.3,1981.9227,1496.8489,1.3090727,2589292.0,0.010816534049808979,0.014379209838807583,0.7552509,2520.453,507.87766,3708.75,1271.4484,765.94635,1.9823478,2515412.0,0.009815997444093227,0.01369993481785059,0.60242033,629.2886,613.9724,1196.3999999999992,421.1695,500.4725,1.4941456,628030.0,0.0425301268696785,0.030552493408322334,1.1882924
DMSO,1002.0,135.19595949289334,0.9177803503960102,0.9616122840690979,0.5566666666666666,0.6888904446703474,56.847852495633354,22.573625010822166,2.5183306831924233,6939.7964,1257.3945,8948.9,674.4075,1068.7173,10.290213,6953676.0,0.022482002153992653,0.011544152162969112,1.5846759,5056.506,1127.2876,7378.9,3024.5996,2763.2007,1.6717935,5066619.0,0.015450503677129745,0.01159223448485136,0.9135757,2271.7795,353.6089,2779.7999999999997,1590.8596,1642.0,1.4280201,2276323.0,0.005844541825354099,0.008835230953991413,1.0321463,2418.3513,378.96667,2901.7,1459.8264,1358.0004,1.656602,2423188.0,0.007553391624242067,0.014507871121168137,0.93024784,544.3653,88.556496,683.9499999999999,394.10162,324.68372,1.3812815,545454.0,0.005873434245586395,0.010599760338664055,0.82385784
DMSO,1088.0,135.29646455628165,0.8840880413744308,0.968833481745325,0.6464646464646465,0.7469058535846447,54.64771175910232,25.53798928128968,2.139859609038985,9000.379,1725.2474,11569.0,720.0149,843.9043,12.500268,9792412.0,0.026268919929862022,0.013456708751618862,1.172065,6615.9062,1404.2999,9327.199999999999,4386.611,2993.579,1.5082045,7198106.0,0.018492860719561577,0.014302514493465424,0.6824355,3186.6333,596.3767,4189.65,2444.1917,2066.2622,1.3037575,3467057.0,0.014371267519891262,0.017427809536457062,0.8453765,3893.2324,860.1234,5966.9,2135.6445,1503.2137,1.8229778,4235837.0,0.012722477316856384,0.017531244084239006,0.70386887,794.5358,129.0179,963.6499999999999,646.4953,375.27786,1.2289894,864455.0,0.01337680034339428,0.014909323304891586,0.5804804
DMSO,572.0,87.59797974644667,0.33207389710799606,0.9645868465430016,0.7857142857142857,0.9367370811964998,27.813750903900587,26.235414373336912,1.0601605337008795,10938.712,4187.46,17339.299999999996,869.86957,779.1968,12.575117,6256943.0,0.0525972954928875,0.015816302970051765,0.8957628,20748.975,3446.4307,26418.149999999998,6958.556,4987.2935,2.9817932,11868413.0,0.012673904187977314,0.01909373328089714,0.71671385,9890.425,2268.438,14152.249999999996,3362.526,2447.42,2.9413676,5657323.0,0.02169436402618885,0.01624356396496296,0.7278516,9136.9795,2939.188,14454.999999999987,3026.9294,1767.9197,3.0185637,5226352.0,0.02186666801571846,0.016566859558224678,0.5840637,2741.7605,619.1184,3950.8999999999996,893.8532,595.88116,3.06735,1568287.0,0.02225109189748764,0.01787910982966423,0.6666432
DMSO,1221.0,133.29646455628165,0.7513447581450946,0.9705882352941176,0.7115384615384616,0.8635515470713625,48.5799553583718,32.05839268344101,1.5153584223037049,9201.616,2411.452,13623.0,851.4947,774.6425,10.806428,11235173.0,0.028821194544434547,0.015454894863069057,0.9097444,6800.4995,2071.712,10831.0,6676.8174,4934.8647,1.0185242,8303410.0,0.018923316150903702,0.01627764292061329,0.73910433,3292.2424,1219.704,5743.0,3444.824,2792.3794,0.955707,4019828.0,0.01292707584798336,0.014812060631811619,0.8106015,4186.9927,1311.8652,6335.0,3079.4536,1982.0594,1.3596544,5112318.0,0.018114987760782242,0.016353454440832138,0.64364,823.0434,266.82275,1374.0,990.0407,923.132,0.8313228,1004936.0,0.01329356711357832,0.017358308658003807,0.9324182
DMSO,857.0,131.095454429505,0.9424233515332696,0.955406911928651,0.46374458874458874,0.6266361124883761,57.459538112695554,19.21574674727842,2.9902318587141927,8279.325,1528.7119,10772.0,589.044,634.41907,14.05553,7095382.0,0.030266381800174713,0.011451884172856808,1.0770317,6224.734,1036.7953,8299.799999999997,3535.4626,2385.7341,1.7606561,5334597.0,0.016649333760142326,0.013129510916769505,0.6748011,2949.9497,450.20386,3775.999999999997,1797.151,1373.4755,1.641459,2528107.0,0.008271711878478527,0.012354387901723385,0.7642516,3844.6008,885.75714,6024.4,1847.6445,1118.2312,2.080812,3294823.0,0.018266279250383377,0.014837752096354961,0.6052199,772.9872,106.245,949.3999999999999,542.96796,327.17148,1.4236331,662450.0,0.009524594992399216,0.015149056911468506,0.6025613
DMSO,820.0,106.66904755831213,0.6476958664321611,0.9750297265160524,0.7915057915057915,0.9056218282018945,37.196522416168534,28.339992705230642,1.3125099502690862,7573.633,965.16077,9169.05,875.2746,875.31757,8.652864,6210379.0,0.027868883684277534,0.0153092285618186,1.0000491,6675.71,1436.6501,9663.8,5219.337,2911.0813,1.2790341,5474082.0,0.01992376521229744,0.01958046667277813,0.5577493,3237.555,670.8517,4617.699999999999,2665.257,2079.9897,1.2147253,2654795.0,0.01066016685217619,0.017649047076702118,0.7804087,3757.923,425.92886,4347.15,2338.3577,1432.9027,1.607078,3081497.0,0.010121849365532398,0.018171634525060654,0.61278164,791.79266,154.42105,1081.3999999999996,692.3595,397.44925,1.1436149,649270.0,0.01073386985808611,0.01663948968052864,0.5740504
DMSO,1039.0,126.32590180780451,0.843548380647108,0.9683131407269339,0.7853363567649282,0.8181644349836383,49.72950257512767,26.707388023719556,1.8620129580235083,9422.088,1971.6919,12154.1,914.6064,899.89716,10.301795,9789549.0,0.028519541025161743,0.01619543321430683,0.9839174,7320.3794,1625.4606,10356.399999999996,5770.553,2702.0256,1.268575,7605874.0,0.019427988678216934,0.01965540647506714,0.46824378,3699.5737,674.8901,4857.799999999999,3093.6663,2103.9387,1.1958542,3843857.0,0.011850793845951557,0.018756933510303497,0.6800794,4212.668,1151.7634,6492.9,2424.099,1451.2559,1.7378283,4376962.0,0.01870025135576725,0.018689827993512154,0.5986784,955.9336,165.26082,1257.0,809.27515,390.08844,1.181222,993215.0,0.010896163061261177,0.017683006823062897,0.48202202
DMSO,1218.0,145.63961030678928,0.798862910418628,0.9319051262433052,0.7024221453287197,0.721602677374829,51.40829223432969,30.922762974732088,1.6624740899232369,10291.333,2614.5771,13408.249999999998,1051.616,739.4372,9.786208,12534844.0,0.03506383299827576,0.017076997086405754,0.7031438,9285.226,2350.3286,13928.899999999996,7473.956,6270.075,1.2423441,11309405.0,0.02362898364663124,0.020444074645638466,0.8389232,4563.988,1331.8745,7244.449999999992,3896.6375,3721.4922,1.1712631,5558937.0,0.02010054886341095,0.021339034661650658,0.9550522,4734.6,1147.5747,6845.749999999996,3316.012,2917.243,1.4277995,5766743.0,0.017426708713173866,0.018654651939868927,0.8797444,1162.9746,260.12222,1689.1499999999999,1110.5957,651.79333,1.0471629,1416503.0,0.015099229291081429,0.020541539415717125,0.5868862
DMSO,1198.0,142.71067811865476,0.8061624753336328,0.9359375,0.7729032258064517,0.739186016425378,51.57680866092063,30.517700153977433,1.6900621082417484,11794.489,4174.4873,18799.35,1033.3195,596.77625,11.414175,14129798.0,0.043458662927150726,0.015787992626428604,0.5775331,16855.652,4868.993,24835.399999999998,9415.661,6316.8813,1.790172,20193072.0,0.02810758724808693,0.02321428433060646,0.67089087,8732.773,3140.883,14737.949999999999,4726.1143,4096.096,1.8477703,10461863.0,0.02817850187420845,0.021745318546891212,0.8666943,8136.3564,2883.1396,14494.149999999978,4017.0273,2990.7266,2.025467,9747355.0,0.020127523690462112,0.01937185972929001,0.7445124,2101.3113,480.52313,2974.099999999998,1249.0875,636.09937,1.6822771,2517371.0,0.023807963356375694,0.020874861627817154,0.50925124
DMSO,984.0,117.91168824543142,0.5879554089366745,0.9647058823529412,0.7884615384615384,0.8893879627501329,39.44288854477133,31.905089893377294,1.23625693193733,17464.566,11370.86,39909.35,857.3302,732.2624,20.370874,17185134.0,0.032095327973365784,0.012401873245835304,0.8541194,17308.568,12277.9,43028.29999999999,4115.6523,5108.7666,4.205547,17031632.0,0.026747072115540504,0.016660843044519424,1.2413018,13514.374,10530.197,36400.2,1949.5895,2505.7593,6.9319077,13298144.0,0.02638407237827778,0.01587831974029541,1.2852753,5723.6045,3645.2234,12732.8,2017.3433,2133.6921,2.8371992,5632027.0,0.01848081313073635,0.013425336219370365,1.0576743,3373.619,2100.7336,7593.549999999999,781.9203,513.07666,4.3145304,3319641.0,0.022975880652666092,0.014043024741113186,0.65617514
